market,symbol,name,date,open,high,low,close,volume,source,updated_at
A股,DEMO001,样例科技股,2025-09-23,136.0,139.69,135.43,138.62,1196104,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-09-24,137.84,138.82,137.75,138.56,1474893,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-09-25,138.54,141.45,138.04,141.07,1004783,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-09-26,139.98,143.59,139.9,143.01,906395,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-09-29,143.66,144.36,142.6,144.02,1629429,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-09-30,142.37,143.45,140.44,140.94,1852249,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-01,141.21,141.44,137.95,137.99,1708550,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-02,137.35,139.98,136.96,139.84,1229335,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-03,139.42,142.51,139.1,142.15,1622460,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-06,141.84,143.79,141.26,142.86,1842835,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-07,143.35,143.57,136.73,137.95,1489321,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-08,137.54,138.26,137.1,137.21,1780018,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-09,137.41,140.68,137.01,140.3,1104950,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-10,140.42,144.6,140.13,143.91,1223039,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-13,144.95,145.06,141.94,142.6,1731379,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-14,141.24,142.15,141.04,141.44,1221498,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-15,140.63,140.88,140.1,140.59,1614136,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-16,140.3,146.55,139.04,145.86,1294062,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-17,146.28,150.35,146.18,149.95,1346173,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-20,150.38,152.12,149.83,151.56,999498,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-21,150.7,154.47,150.33,154.31,1568938,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-22,153.43,154.44,151.06,151.6,1237470,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-23,152.34,152.81,152.26,152.75,1290931,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-24,152.32,152.34,151.51,152.14,1571991,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-27,150.99,151.37,148.16,148.79,971202,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-28,148.06,148.49,144.03,144.41,1369076,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-29,145.09,149.04,144.47,148.84,963351,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-30,148.75,149.29,148.54,149.22,1167686,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-10-31,148.4,154.22,147.93,154.19,1244633,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-03,153.87,154.54,152.83,153.78,1518218,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-04,155.09,155.88,153.42,154.01,1808947,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-05,152.89,152.89,150.92,151.95,923896,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-06,151.72,153.64,151.27,153.58,1731506,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-07,153.83,155.13,153.36,154.7,1338832,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-10,154.16,154.34,150.67,150.87,1854136,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-11,152.04,152.16,147.75,148.24,1514795,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-12,147.73,149.38,147.18,148.83,1861414,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-13,149.16,151.83,148.99,151.14,986461,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-14,150.48,151.17,150.26,150.8,1483462,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-17,151.57,152.13,143.04,143.44,1061580,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-18,141.34,146.8,140.83,146.61,944001,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-19,146.3,146.81,146.13,146.37,920796,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-20,145.65,146.1,144.42,145.4,1946147,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-21,145.87,146.06,140.86,141.08,1040800,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-24,140.69,141.59,139.53,140.41,1348576,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-25,139.41,143.12,139.36,143.1,1442596,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-26,141.81,145.57,141.57,145.17,1390161,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-27,144.46,144.88,142.98,143.64,1799501,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-11-28,143.7,148.19,143.64,147.22,1638383,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-01,147.15,148.68,147.05,148.54,1088576,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-02,149.84,150.09,149.7,150.05,1986243,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-03,149.78,150.22,147.11,147.13,1601487,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-04,147.23,147.6,144.92,145.36,1246751,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-05,146.03,147.11,143.28,143.93,1539978,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-08,145.15,146.1,142.39,142.41,889095,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-09,142.39,145.36,142.06,145.08,1811745,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-10,145.49,145.68,145.16,145.36,940593,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-11,146.17,151.39,145.33,151.16,1158618,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-12,152.04,154.12,151.85,153.63,848426,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-15,152.45,153.5,151.8,152.84,1525056,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-16,152.45,153.14,151.75,152.67,1068286,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-17,152.71,153.26,150.91,151.37,821728,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-18,150.88,156.05,150.8,154.78,1096557,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO001,样例科技股,2025-12-19,155.64,156.41,154.04,154.41,1901935,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-02,56.88,57.07,55.72,55.89,1982757,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-03,55.62,56.35,55.32,56.29,1684686,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-06,56.38,56.47,56.12,56.44,1432596,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-07,56.09,56.53,55.93,56.52,1382889,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-08,56.54,57.08,56.47,56.75,1176609,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-09,56.58,58.73,56.32,58.38,1547080,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-10,58.42,58.98,58.26,58.81,1754663,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-13,58.37,58.71,57.19,57.24,1132338,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-14,57.0,57.02,56.59,56.7,829187,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-15,56.62,58.3,56.41,58.0,999510,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-16,57.76,59.13,57.65,59.03,1470412,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-17,58.48,58.95,58.39,58.9,1211971,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-20,59.12,60.43,59.02,60.15,1180766,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-21,60.62,60.75,59.25,59.4,1301223,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-22,59.53,59.78,57.48,57.54,1012324,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-23,57.65,57.76,57.39,57.49,1217194,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-24,57.36,58.57,57.35,58.53,954623,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-27,58.58,58.59,58.47,58.57,868189,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-28,58.71,59.03,58.47,58.9,1276870,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-29,59.05,59.13,58.53,58.54,994334,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-30,58.83,60.21,58.65,60.04,1389355,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-01-31,59.79,62.0,59.49,61.88,1564274,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-03,61.75,63.16,61.66,63.05,983711,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-04,62.97,64.89,62.95,64.8,1498508,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-05,64.71,66.88,64.61,66.43,1958901,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-06,66.79,67.88,66.73,67.72,912810,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-07,67.89,68.19,67.8,67.92,1862820,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-10,67.73,70.18,67.67,69.87,1793473,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-11,69.89,70.25,69.29,69.37,1456591,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-12,68.66,70.77,68.53,70.67,1003807,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-13,71.29,72.08,71.16,72.02,1917923,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-14,72.04,72.07,70.65,70.66,1163579,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-17,70.88,71.14,70.11,70.2,1669810,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-18,70.04,70.13,68.49,68.71,1675624,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-19,68.31,68.38,66.7,67.23,1035755,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-20,67.42,67.81,65.62,65.7,1914593,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-21,65.76,66.11,65.74,65.8,1879398,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-24,65.99,66.01,65.13,65.15,1496958,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-25,64.62,64.99,64.35,64.4,1951985,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-26,64.63,64.77,61.46,61.61,1260740,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-27,61.66,61.72,60.71,60.99,1455028,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-02-28,60.64,63.13,60.35,62.87,1825427,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,DEMO002,样例消费股,2025-03-03,62.91,63.2,62.36,62.52,1862280,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
